sale_id,date,store_id,product_id,quantity_sold,unit_price,revenue
SL0182STR04PRD041,2024-07-01,STR04,PRD041,8,951.07,7608.55
SL0182STR04PRD010,2024-07-01,STR04,PRD010,10,3213.98,32139.84
SL0182STR04PRD044,2024-07-01,STR04,PRD044,3,1981.33,5943.99
SL0182STR04PRD027,2024-07-01,STR04,PRD027,10,1665.25,16652.48
SL0182STR04PRD017,2024-07-01,STR04,PRD017,8,2065.64,16525.12
SL0182STR04PRD024,2024-07-01,STR04,PRD024,7,2303.35,16123.43
SL0182STR04PRD011,2024-07-01,STR04,PRD011,8,1471.92,11775.39
SL0182STR04PRD006,2024-07-01,STR04,PRD006,10,538.68,5386.76
SL0182STR04PRD002,2024-07-01,STR04,PRD002,10,493.67,4936.71
SL0182STR04PRD008,2024-07-01,STR04,PRD008,9,4928.49,44356.45
SL0182STR04PRD038,2024-07-01,STR04,PRD038,21,3458.63,72631.24
SL0182STR04PRD037,2024-07-01,STR04,PRD037,10,2477.82,24778.23
SL0182STR04PRD036,2024-07-01,STR04,PRD036,10,3223.21,32232.14
SL0182STR04PRD030,2024-07-01,STR04,PRD030,7,876.38,6134.69
SL0182STR05PRD045,2024-07-01,STR05,PRD045,14,3495.38,48935.36
SL0182STR05PRD044,2024-07-01,STR05,PRD044,10,1936.46,19364.59
SL0182STR05PRD040,2024-07-01,STR05,PRD040,9,1325.12,11926.08
SL0182STR05PRD022,2024-07-01,STR05,PRD022,7,4885.31,34197.16
SL0182STR05PRD031,2024-07-01,STR05,PRD031,9,3711.7,33405.33
SL0182STR05PRD026,2024-07-01,STR05,PRD026,10,826.5,8265.01
SL0182STR05PRD032,2024-07-01,STR05,PRD032,14,2289.55,32053.77
SL0182STR05PRD050,2024-07-01,STR05,PRD050,5,2783.79,13918.95
SL0182STR05PRD002,2024-07-01,STR05,PRD002,12,475.62,5707.46
SL0182STR05PRD012,2024-07-01,STR05,PRD012,5,1112.97,5564.84
SL0182STR05PRD019,2024-07-01,STR05,PRD019,11,1953.69,21490.56
SL0182STR05PRD048,2024-07-01,STR05,PRD048,9,346.84,3121.55
SL0182STR05PRD004,2024-07-01,STR05,PRD004,9,2103.45,18931.05
SL0182STR05PRD005,2024-07-01,STR05,PRD005,9,3585.38,32268.39
SL0182STR05PRD007,2024-07-01,STR05,PRD007,13,1298.46,16879.98
SL0182STR05PRD039,2024-07-01,STR05,PRD039,9,3544.63,31901.63
SL0182STR05PRD013,2024-07-01,STR05,PRD013,7,2627.01,18389.08
SL0182STR05PRD041,2024-07-01,STR05,PRD041,14,942.16,13190.3
SL0182STR05PRD038,2024-07-01,STR05,PRD038,7,3208.41,22458.87
SL0182STR05PRD011,2024-07-01,STR05,PRD011,11,1427.38,15701.17
SL0182STR05PRD024,2024-07-01,STR05,PRD024,8,2286.87,18294.99
SL0182STR05PRD009,2024-07-01,STR05,PRD009,8,4374.07,34992.53
SL0182STR05PRD017,2024-07-01,STR05,PRD017,4,1965.28,7861.13
SL0182STR05PRD028,2024-07-01,STR05,PRD028,7,325.25,2276.73
SL0182STR05PRD001,2024-07-01,STR05,PRD001,7,3736.13,26152.92
SL0182STR05PRD008,2024-07-01,STR05,PRD008,4,5037.26,20149.04
SL0182STR05PRD016,2024-07-01,STR05,PRD016,13,1330.02,17290.2
SL0182STR05PRD006,2024-07-01,STR05,PRD006,18,555.28,9994.96
SL0182STR05PRD049,2024-07-01,STR05,PRD049,11,374.22,4116.47
SL0182STR06PRD041,2024-07-01,STR06,PRD041,10,948.73,9487.33
SL0182STR06PRD044,2024-07-01,STR06,PRD044,7,1868.44,13079.1
SL0182STR06PRD002,2024-07-01,STR06,PRD002,8,468.89,3751.15
SL0182STR06PRD045,2024-07-01,STR06,PRD045,7,3556.3,24894.13
SL0182STR06PRD035,2024-07-01,STR06,PRD035,11,4579.02,50369.27
SL0182STR06PRD006,2024-07-01,STR06,PRD006,9,552.1,4968.94
SL0182STR06PRD030,2024-07-01,STR06,PRD030,11,907.32,9980.54
SL0182STR06PRD011,2024-07-01,STR06,PRD011,5,1475.76,7378.79
SL0182STR06PRD032,2024-07-01,STR06,PRD032,15,2251.59,33773.79
SL0182STR06PRD024,2024-07-01,STR06,PRD024,14,2191.4,30679.54
SL0182STR06PRD023,2024-07-01,STR06,PRD023,4,3698.41,14793.63
SL0182STR06PRD009,2024-07-01,STR06,PRD009,11,4330.48,47635.3
SL0182STR06PRD050,2024-07-01,STR06,PRD050,12,3036.4,36436.74
SL0182STR06PRD033,2024-07-01,STR06,PRD033,10,353.32,3533.19
SL0182STR06PRD015,2024-07-01,STR06,PRD015,8,4235.34,33882.7
SL0182STR06PRD020,2024-07-01,STR06,PRD020,7,3831.94,26823.58
SL0182STR06PRD012,2024-07-01,STR06,PRD012,10,1140.89,11408.86
SL0182STR06PRD022,2024-07-01,STR06,PRD022,12,4743.68,56924.2
SL0182STR06PRD025,2024-07-01,STR06,PRD025,3,4438.74,13316.21
SL0182STR06PRD047,2024-07-01,STR06,PRD047,10,327.36,3273.65
SL0182STR06PRD042,2024-07-01,STR06,PRD042,9,522.41,4701.71
SL0182STR06PRD008,2024-07-01,STR06,PRD008,7,4723.83,33066.8
SL0182STR06PRD036,2024-07-01,STR06,PRD036,5,3287.3,16436.51
SL0182STR06PRD010,2024-07-01,STR06,PRD010,11,3198.77,35186.52
SL0182STR06PRD004,2024-07-01,STR06,PRD004,10,2124.01,21240.11
SL0182STR06PRD040,2024-07-01,STR06,PRD040,11,1316.51,14481.62
SL0182STR06PRD003,2024-07-01,STR06,PRD003,8,1260.58,10084.68
SL0182STR06PRD037,2024-07-01,STR06,PRD037,11,2274.17,25015.84
SL0182STR06PRD026,2024-07-01,STR06,PRD026,5,817.54,4087.72
SL0182STR06PRD031,2024-07-01,STR06,PRD031,15,3880.76,58211.35
SL0182STR06PRD049,2024-07-01,STR06,PRD049,11,367.91,4047.04
SL0182STR06PRD029,2024-07-01,STR06,PRD029,8,5034.86,40278.89
SL0182STR06PRD043,2024-07-01,STR06,PRD043,13,1992.52,25902.78
SL0182STR06PRD046,2024-07-01,STR06,PRD046,8,1493.91,11951.24
SL0182STR06PRD017,2024-07-01,STR06,PRD017,8,1980.69,15845.49
SL0182STR07PRD022,2024-07-01,STR07,PRD022,10,4903.41,49034.13
SL0182STR07PRD047,2024-07-01,STR07,PRD047,10,318.44,3184.35
SL0182STR07PRD042,2024-07-01,STR07,PRD042,10,513.62,5136.23
SL0182STR07PRD023,2024-07-01,STR07,PRD023,11,3715.98,40875.82
SL0182STR07PRD010,2024-07-01,STR07,PRD010,8,3182.8,25462.37
SL0182STR07PRD014,2024-07-01,STR07,PRD014,5,4923.27,24616.33
SL0182STR07PRD004,2024-07-01,STR07,PRD004,9,2192.6,19733.43
SL0182STR07PRD017,2024-07-01,STR07,PRD017,11,2083.19,22915.11
SL0182STR07PRD049,2024-07-01,STR07,PRD049,10,383.64,3836.37
SL0182STR07PRD007,2024-07-01,STR07,PRD007,9,1328.18,11953.58
SL0182STR07PRD043,2024-07-01,STR07,PRD043,7,2140.14,14980.97
SL0182STR07PRD011,2024-07-01,STR07,PRD011,7,1465.04,10255.31
SL0182STR07PRD020,2024-07-01,STR07,PRD020,12,3635.18,43622.11
SL0182STR07PRD026,2024-07-01,STR07,PRD026,11,821.67,9038.35
SL0182STR07PRD028,2024-07-01,STR07,PRD028,5,326.89,1634.46
SL0182STR07PRD045,2024-07-01,STR07,PRD045,7,3412.04,23884.28
SL0182STR07PRD031,2024-07-01,STR07,PRD031,12,3759.52,45114.23
SL0182STR07PRD041,2024-07-01,STR07,PRD041,8,911.91,7295.27
SL0182STR07PRD003,2024-07-01,STR07,PRD003,9,1204.16,10837.48
SL0182STR07PRD019,2024-07-01,STR07,PRD019,11,2040.83,22449.08
SL0182STR07PRD027,2024-07-01,STR07,PRD027,6,1592.08,9552.5
SL0182STR07PRD034,2024-07-01,STR07,PRD034,13,1179.82,15337.62
SL0182STR07PRD038,2024-07-01,STR07,PRD038,9,3310.23,29792.09
SL0182STR07PRD013,2024-07-01,STR07,PRD013,10,2699.98,26999.83
SL0182STR07PRD009,2024-07-01,STR07,PRD009,3,4423.41,13270.24
SL0182STR07PRD032,2024-07-01,STR07,PRD032,9,2225.41,20028.71
SL0182STR07PRD006,2024-07-01,STR07,PRD006,7,540.99,3786.91
SL0182STR07PRD037,2024-07-01,STR07,PRD037,15,2463.61,36954.16
SL0182STR07PRD029,2024-07-01,STR07,PRD029,9,5040.52,45364.67
SL0182STR07PRD012,2024-07-01,STR07,PRD012,9,1057.14,9514.22
SL0182STR07PRD030,2024-07-01,STR07,PRD030,5,846.97,4234.87
SL0182STR07PRD018,2024-07-01,STR07,PRD018,7,3777.55,26442.88
SL0182STR07PRD050,2024-07-01,STR07,PRD050,10,2800.86,28008.61
SL0182STR07PRD025,2024-07-01,STR07,PRD025,8,4512.59,36100.72
SL0182STR08PRD015,2024-07-01,STR08,PRD015,11,4059.59,44655.52
SL0182STR08PRD046,2024-07-01,STR08,PRD046,5,1523.61,7618.07
SL0182STR08PRD010,2024-07-01,STR08,PRD010,6,3368.86,20213.16
SL0182STR08PRD034,2024-07-01,STR08,PRD034,8,1190.11,9520.87
SL0182STR08PRD044,2024-07-01,STR08,PRD044,12,1968.87,23626.43
SL0182STR08PRD032,2024-07-01,STR08,PRD032,6,2122.49,12734.93
SL0182STR08PRD041,2024-07-01,STR08,PRD041,12,997.28,11967.39
SL0182STR08PRD008,2024-07-01,STR08,PRD008,11,4966.17,54627.83
SL0182STR08PRD031,2024-07-01,STR08,PRD031,9,3668.72,33018.45
SL0182STR08PRD006,2024-07-01,STR08,PRD006,6,567.1,3402.58
SL0182STR08PRD033,2024-07-01,STR08,PRD033,10,349.67,3496.65
SL0182STR08PRD021,2024-07-01,STR08,PRD021,7,363.32,2543.25
SL0182STR08PRD025,2024-07-01,STR08,PRD025,16,4241.1,67857.56
SL0182STR08PRD003,2024-07-01,STR08,PRD003,8,1241.15,9929.18
SL0182STR08PRD038,2024-07-01,STR08,PRD038,13,3266.47,42464.12
SL0182STR08PRD042,2024-07-01,STR08,PRD042,8,526.98,4215.83
SL0182STR09PRD049,2024-07-01,STR09,PRD049,14,395.01,5530.1
SL0182STR09PRD005,2024-07-01,STR09,PRD005,9,3519.94,31679.47
SL0182STR09PRD002,2024-07-01,STR09,PRD002,8,496.85,3974.82
SL0182STR09PRD028,2024-07-01,STR09,PRD028,10,336.76,3367.62
SL0182STR09PRD010,2024-07-01,STR09,PRD010,7,3209.41,22465.87
SL0182STR09PRD006,2024-07-01,STR09,PRD006,6,528.51,3171.04
SL0182STR09PRD011,2024-07-01,STR09,PRD011,12,1368.65,16423.84
SL0182STR09PRD033,2024-07-01,STR09,PRD033,9,352.82,3175.38
SL0182STR09PRD043,2024-07-01,STR09,PRD043,14,2045.61,28638.53
SL0182STR09PRD039,2024-07-01,STR09,PRD039,7,3514.89,24604.24
SL0182STR09PRD008,2024-07-01,STR09,PRD008,9,4917.44,44256.94
SL0182STR09PRD027,2024-07-01,STR09,PRD027,13,1667.94,21683.27
SL0182STR09PRD038,2024-07-01,STR09,PRD038,7,3183.57,22284.98
SL0182STR09PRD020,2024-07-01,STR09,PRD020,8,3749.41,29995.27
SL0182STR09PRD003,2024-07-01,STR09,PRD003,10,1187.97,11879.71
SL0182STR09PRD017,2024-07-01,STR09,PRD017,9,1976.58,17789.24
SL0182STR09PRD025,2024-07-01,STR09,PRD025,2,4457.23,8914.45
SL0182STR09PRD016,2024-07-01,STR09,PRD016,8,1314.16,10513.32
SL0182STR09PRD041,2024-07-01,STR09,PRD041,10,963.79,9637.95
SL0182STR09PRD044,2024-07-01,STR09,PRD044,9,1907.52,17167.65
SL0182STR09PRD026,2024-07-01,STR09,PRD026,4,777.71,3110.83
SL0182STR10PRD022,2024-07-01,STR10,PRD022,9,4692.03,42228.23
SL0182STR10PRD050,2024-07-01,STR10,PRD050,17,2864.36,48694.17
SL0182STR10PRD013,2024-07-01,STR10,PRD013,7,2627.47,18392.27
SL0182STR10PRD034,2024-07-01,STR10,PRD034,10,1123.53,11235.28
SL0182STR10PRD006,2024-07-01,STR10,PRD006,5,574.38,2871.92
SL0182STR10PRD044,2024-07-01,STR10,PRD044,7,1884.03,13188.21
SL0182STR10PRD004,2024-07-01,STR10,PRD004,8,2021.63,16173.03
SL0182STR10PRD040,2024-07-01,STR10,PRD040,8,1342.81,10742.46
SL0182STR10PRD003,2024-07-01,STR10,PRD003,11,1164.74,12812.16
SL0182STR10PRD018,2024-07-01,STR10,PRD018,9,3919.38,35274.4
SL0182STR10PRD010,2024-07-01,STR10,PRD010,10,3401.0,34009.96
SL0182STR10PRD037,2024-07-01,STR10,PRD037,9,2338.76,21048.82
SL0182STR10PRD033,2024-07-01,STR10,PRD033,6,370.91,2225.48
SL0182STR10PRD024,2024-07-01,STR10,PRD024,10,2317.23,23172.25
SL0182STR10PRD026,2024-07-01,STR10,PRD026,7,837.96,5865.69
SL0182STR10PRD021,2024-07-01,STR10,PRD021,8,351.91,2815.28
SL0182STR10PRD039,2024-07-01,STR10,PRD039,11,3306.2,36368.19
SL0182STR10PRD007,2024-07-01,STR10,PRD007,6,1400.04,8400.26
SL0182STR10PRD016,2024-07-01,STR10,PRD016,8,1398.04,11184.31
SL0182STR10PRD029,2024-07-01,STR10,PRD029,14,5006.33,70088.57
SL0182STR10PRD032,2024-07-01,STR10,PRD032,9,2145.73,19311.61
SL0182STR10PRD028,2024-07-01,STR10,PRD028,7,323.4,2263.82
SL0182STR10PRD020,2024-07-01,STR10,PRD020,8,3904.02,31232.14
SL0182STR10PRD030,2024-07-01,STR10,PRD030,11,865.27,9518.01
SL0182STR10PRD036,2024-07-01,STR10,PRD036,10,3299.95,32999.45
SL0183STR01PRD022,2024-07-02,STR01,PRD022,11,4793.47,52728.2
SL0183STR01PRD049,2024-07-02,STR01,PRD049,10,397.68,3976.81
SL0183STR01PRD029,2024-07-02,STR01,PRD029,15,5021.48,75322.17
SL0183STR01PRD027,2024-07-02,STR01,PRD027,7,1680.29,11762.06
SL0183STR01PRD001,2024-07-02,STR01,PRD001,7,3684.76,25793.3
SL0183STR01PRD050,2024-07-02,STR01,PRD050,9,3014.85,27133.67
SL0183STR01PRD033,2024-07-02,STR01,PRD033,8,383.45,3067.56
SL0183STR01PRD031,2024-07-02,STR01,PRD031,11,3958.32,43541.54
SL0183STR01PRD036,2024-07-02,STR01,PRD036,7,3305.73,23140.08
SL0183STR01PRD040,2024-07-02,STR01,PRD040,11,1322.27,14545.0
SL0183STR01PRD008,2024-07-02,STR01,PRD008,7,5024.46,35171.23
SL0183STR01PRD048,2024-07-02,STR01,PRD048,6,334.36,2006.16
SL0183STR01PRD025,2024-07-02,STR01,PRD025,13,4242.15,55147.92
SL0183STR01PRD014,2024-07-02,STR01,PRD014,7,5172.37,36206.58
SL0183STR01PRD046,2024-07-02,STR01,PRD046,8,1590.46,12723.67
SL0183STR01PRD010,2024-07-02,STR01,PRD010,6,3319.7,19918.19
SL0183STR01PRD038,2024-07-02,STR01,PRD038,10,3184.32,31843.21
SL0183STR01PRD018,2024-07-02,STR01,PRD018,9,3749.24,33743.16
SL0183STR01PRD003,2024-07-02,STR01,PRD003,6,1198.41,7190.49
SL0183STR01PRD030,2024-07-02,STR01,PRD030,9,907.37,8166.36
SL0183STR01PRD017,2024-07-02,STR01,PRD017,12,2010.68,24128.15
SL0183STR01PRD005,2024-07-02,STR01,PRD005,8,3660.1,29280.83
SL0183STR01PRD004,2024-07-02,STR01,PRD004,12,2058.17,24698.06
SL0183STR01PRD043,2024-07-02,STR01,PRD043,8,2141.94,17135.5
SL0183STR01PRD009,2024-07-02,STR01,PRD009,9,4261.4,38352.59
SL0183STR01PRD019,2024-07-02,STR01,PRD019,9,2014.24,18128.17
SL0183STR02PRD037,2024-07-02,STR02,PRD037,13,2307.4,29996.15
SL0183STR02PRD024,2024-07-02,STR02,PRD024,12,2265.95,27191.37
SL0183STR02PRD033,2024-07-02,STR02,PRD033,10,360.86,3608.59
SL0183STR02PRD025,2024-07-02,STR02,PRD025,7,4289.61,30027.26
SL0183STR02PRD004,2024-07-02,STR02,PRD004,17,2129.11,36194.92
SL0183STR02PRD022,2024-07-02,STR02,PRD022,10,5051.95,50519.51
SL0183STR02PRD044,2024-07-02,STR02,PRD044,8,1851.9,14815.23
SL0183STR02PRD002,2024-07-02,STR02,PRD002,9,503.42,4530.8
SL0183STR02PRD045,2024-07-02,STR02,PRD045,9,3511.99,31607.91
SL0183STR02PRD023,2024-07-02,STR02,PRD023,9,3860.16,34741.41
SL0183STR02PRD048,2024-07-02,STR02,PRD048,10,333.82,3338.25
SL0183STR02PRD007,2024-07-02,STR02,PRD007,10,1396.47,13964.72
SL0183STR02PRD020,2024-07-02,STR02,PRD020,6,3801.54,22809.25
SL0183STR02PRD030,2024-07-02,STR02,PRD030,9,902.72,8124.47
SL0183STR02PRD039,2024-07-02,STR02,PRD039,14,3467.02,48538.31
SL0183STR03PRD007,2024-07-02,STR03,PRD007,5,1404.43,7022.15
SL0183STR03PRD047,2024-07-02,STR03,PRD047,13,344.73,4481.43
SL0183STR03PRD050,2024-07-02,STR03,PRD050,10,2829.71,28297.07
SL0183STR03PRD003,2024-07-02,STR03,PRD003,8,1244.0,9951.99
SL0183STR03PRD039,2024-07-02,STR03,PRD039,6,3273.04,19638.23
SL0183STR03PRD030,2024-07-02,STR03,PRD030,8,826.92,6615.38
SL0183STR03PRD046,2024-07-02,STR03,PRD046,10,1567.54,15675.35
SL0183STR03PRD043,2024-07-02,STR03,PRD043,7,1960.79,13725.52
SL0183STR03PRD011,2024-07-02,STR03,PRD011,13,1379.84,17937.98
SL0183STR03PRD038,2024-07-02,STR03,PRD038,13,3292.69,42805.02
SL0183STR03PRD013,2024-07-02,STR03,PRD013,11,2608.02,28688.23
SL0183STR03PRD026,2024-07-02,STR03,PRD026,12,782.51,9390.14
SL0183STR03PRD042,2024-07-02,STR03,PRD042,7,537.67,3763.66
SL0183STR03PRD021,2024-07-02,STR03,PRD021,8,360.9,2887.21
SL0183STR03PRD036,2024-07-02,STR03,PRD036,9,3422.31,30800.8
SL0183STR03PRD020,2024-07-02,STR03,PRD020,8,3952.59,31620.71
SL0183STR03PRD049,2024-07-02,STR03,PRD049,10,382.69,3826.91
SL0183STR03PRD019,2024-07-02,STR03,PRD019,5,2000.28,10001.39
SL0183STR03PRD002,2024-07-02,STR03,PRD002,4,488.78,1955.13
SL0183STR03PRD024,2024-07-02,STR03,PRD024,16,2278.52,36456.34
SL0183STR03PRD025,2024-07-02,STR03,PRD025,15,4201.35,63020.26
SL0183STR03PRD033,2024-07-02,STR03,PRD033,10,353.33,3533.28
SL0183STR03PRD048,2024-07-02,STR03,PRD048,12,347.67,4172.1
SL0183STR04PRD014,2024-07-02,STR04,PRD014,8,5008.06,40064.48
SL0183STR04PRD049,2024-07-02,STR04,PRD049,14,391.07,5474.98
SL0183STR04PRD025,2024-07-02,STR04,PRD025,8,4185.41,33483.24
SL0183STR04PRD039,2024-07-02,STR04,PRD039,4,3370.93,13483.72
SL0183STR04PRD022,2024-07-02,STR04,PRD022,6,5067.33,30403.98
SL0183STR04PRD034,2024-07-02,STR04,PRD034,7,1108.89,7762.22
SL0183STR04PRD003,2024-07-02,STR04,PRD003,6,1246.61,7479.69
SL0183STR04PRD001,2024-07-02,STR04,PRD001,8,3799.34,30394.73
SL0183STR04PRD043,2024-07-02,STR04,PRD043,8,2063.14,16505.12
SL0183STR04PRD017,2024-07-02,STR04,PRD017,7,2010.28,14071.93
SL0183STR04PRD036,2024-07-02,STR04,PRD036,12,3274.55,39294.6
SL0183STR04PRD047,2024-07-02,STR04,PRD047,6,332.4,1994.4
SL0183STR04PRD006,2024-07-02,STR04,PRD006,12,552.72,6632.62
SL0183STR04PRD027,2024-07-02,STR04,PRD027,11,1580.3,17383.33
SL0183STR04PRD040,2024-07-02,STR04,PRD040,11,1321.74,14539.13
SL0183STR04PRD023,2024-07-02,STR04,PRD023,7,3796.7,26576.88
SL0183STR04PRD020,2024-07-02,STR04,PRD020,9,3935.98,35423.83
SL0183STR04PRD005,2024-07-02,STR04,PRD005,12,3559.73,42716.82
SL0183STR04PRD037,2024-07-02,STR04,PRD037,7,2406.0,16842.03
SL0183STR04PRD012,2024-07-02,STR04,PRD012,9,1069.91,9629.17
SL0183STR04PRD029,2024-07-02,STR04,PRD029,10,4932.16,49321.64
SL0183STR04PRD021,2024-07-02,STR04,PRD021,10,354.91,3549.07
SL0183STR04PRD004,2024-07-02,STR04,PRD004,12,2109.01,25308.17
SL0183STR04PRD044,2024-07-02,STR04,PRD044,12,1946.55,23358.61
SL0183STR04PRD050,2024-07-02,STR04,PRD050,8,2876.25,23009.97
SL0183STR04PRD046,2024-07-02,STR04,PRD046,7,1535.76,10750.32
SL0183STR04PRD007,2024-07-02,STR04,PRD007,13,1386.26,18021.42
SL0183STR05PRD032,2024-07-02,STR05,PRD032,13,2156.06,28028.81
SL0183STR05PRD020,2024-07-02,STR05,PRD020,10,3791.34,37913.45
SL0183STR05PRD042,2024-07-02,STR05,PRD042,7,520.64,3644.46
SL0183STR05PRD008,2024-07-02,STR05,PRD008,6,4873.53,29241.2
SL0183STR05PRD049,2024-07-02,STR05,PRD049,7,374.18,2619.23
SL0183STR05PRD021,2024-07-02,STR05,PRD021,4,369.18,1476.71
SL0183STR05PRD007,2024-07-02,STR05,PRD007,9,1384.11,12457.03
SL0183STR05PRD034,2024-07-02,STR05,PRD034,12,1119.95,13439.45
SL0183STR05PRD050,2024-07-02,STR05,PRD050,6,2961.18,17767.06
SL0183STR05PRD014,2024-07-02,STR05,PRD014,4,4827.4,19309.61
SL0183STR05PRD026,2024-07-02,STR05,PRD026,9,774.74,6972.68
SL0183STR05PRD024,2024-07-02,STR05,PRD024,14,2235.17,31292.31
SL0183STR05PRD044,2024-07-02,STR05,PRD044,10,1914.42,19144.23
SL0183STR05PRD039,2024-07-02,STR05,PRD039,9,3238.92,29150.32
SL0183STR05PRD033,2024-07-02,STR05,PRD033,5,368.55,1842.75
SL0183STR05PRD023,2024-07-02,STR05,PRD023,9,3801.04,34209.4
SL0183STR05PRD019,2024-07-02,STR05,PRD019,6,2025.05,12150.29
SL0183STR05PRD016,2024-07-02,STR05,PRD016,10,1353.77,13537.67
SL0183STR05PRD043,2024-07-02,STR05,PRD043,10,2037.71,20377.07
SL0183STR05PRD011,2024-07-02,STR05,PRD011,12,1379.91,16558.88
SL0183STR05PRD048,2024-07-02,STR05,PRD048,8,346.25,2770.0
SL0183STR05PRD006,2024-07-02,STR05,PRD006,12,546.36,6556.33
SL0183STR05PRD001,2024-07-02,STR05,PRD001,13,3894.46,50627.93
SL0183STR05PRD005,2024-07-02,STR05,PRD005,12,3398.84,40786.11
SL0183STR05PRD035,2024-07-02,STR05,PRD035,6,4348.42,26090.52
SL0183STR05PRD004,2024-07-02,STR05,PRD004,10,2043.78,20437.77
SL0183STR05PRD047,2024-07-02,STR05,PRD047,6,325.64,1953.81
SL0183STR05PRD010,2024-07-02,STR05,PRD010,15,3335.05,50025.72
SL0183STR05PRD018,2024-07-02,STR05,PRD018,6,3700.1,22200.62
SL0183STR05PRD027,2024-07-02,STR05,PRD027,7,1583.02,11081.16
SL0183STR05PRD002,2024-07-02,STR05,PRD002,9,472.39,4251.54
SL0183STR05PRD029,2024-07-02,STR05,PRD029,6,4999.27,29995.64
SL0183STR05PRD009,2024-07-02,STR05,PRD009,10,4596.91,45969.06
SL0183STR05PRD041,2024-07-02,STR05,PRD041,13,989.98,12869.68
SL0183STR06PRD019,2024-07-02,STR06,PRD019,14,1979.6,27714.45
SL0183STR06PRD046,2024-07-02,STR06,PRD046,8,1462.14,11697.11
SL0183STR06PRD013,2024-07-02,STR06,PRD013,7,2703.16,18922.13
SL0183STR06PRD016,2024-07-02,STR06,PRD016,8,1351.9,10815.2
SL0183STR06PRD037,2024-07-02,STR06,PRD037,10,2329.96,23299.63
SL0183STR06PRD035,2024-07-02,STR06,PRD035,10,4401.77,44017.74
SL0183STR06PRD038,2024-07-02,STR06,PRD038,8,3434.04,27472.28
SL0183STR06PRD049,2024-07-02,STR06,PRD049,10,386.58,3865.84
SL0183STR06PRD045,2024-07-02,STR06,PRD045,11,3584.16,39425.76
SL0183STR06PRD003,2024-07-02,STR06,PRD003,12,1225.53,14706.33
SL0183STR06PRD040,2024-07-02,STR06,PRD040,10,1222.64,12226.37
SL0183STR06PRD001,2024-07-02,STR06,PRD001,6,3784.04,22704.26
SL0183STR06PRD030,2024-07-02,STR06,PRD030,9,833.41,7500.65
SL0183STR06PRD023,2024-07-02,STR06,PRD023,8,3940.41,31523.25
SL0183STR06PRD004,2024-07-02,STR06,PRD004,10,2221.25,22212.48
SL0183STR06PRD020,2024-07-02,STR06,PRD020,6,3882.94,23297.62
SL0183STR06PRD047,2024-07-02,STR06,PRD047,6,347.65,2085.88
SL0183STR06PRD015,2024-07-02,STR06,PRD015,10,4129.11,41291.14
SL0183STR06PRD007,2024-07-02,STR06,PRD007,9,1343.65,12092.89
SL0183STR06PRD012,2024-07-02,STR06,PRD012,12,1074.76,12897.08
SL0183STR06PRD024,2024-07-02,STR06,PRD024,8,2363.1,18904.77
SL0183STR06PRD050,2024-07-02,STR06,PRD050,12,2963.24,35558.9
SL0183STR06PRD028,2024-07-02,STR06,PRD028,9,328.18,2953.64
SL0183STR06PRD029,2024-07-02,STR06,PRD029,6,5001.88,30011.29
SL0183STR06PRD042,2024-07-02,STR06,PRD042,9,559.46,5035.15
SL0183STR06PRD018,2024-07-02,STR06,PRD018,7,3733.46,26134.21
SL0183STR06PRD021,2024-07-02,STR06,PRD021,12,361.84,4342.11
SL0183STR06PRD017,2024-07-02,STR06,PRD017,9,1955.92,17603.27
SL0183STR06PRD034,2024-07-02,STR06,PRD034,5,1091.24,5456.18
SL0183STR06PRD039,2024-07-02,STR06,PRD039,15,3252.48,48787.21
SL0183STR07PRD038,2024-07-02,STR07,PRD038,7,3399.86,23799.01
SL0183STR07PRD011,2024-07-02,STR07,PRD011,12,1451.5,17417.95
SL0183STR07PRD047,2024-07-02,STR07,PRD047,4,331.38,1325.52
SL0183STR07PRD008,2024-07-02,STR07,PRD008,5,4791.38,23956.89
SL0183STR07PRD033,2024-07-02,STR07,PRD033,13,350.2,4552.57
SL0183STR07PRD016,2024-07-02,STR07,PRD016,11,1350.65,14857.1
SL0183STR07PRD006,2024-07-02,STR07,PRD006,11,547.32,6020.55
SL0183STR07PRD027,2024-07-02,STR07,PRD027,8,1656.7,13253.59
SL0183STR07PRD003,2024-07-02,STR07,PRD003,9,1216.19,10945.71
SL0183STR07PRD046,2024-07-02,STR07,PRD046,13,1449.13,18838.65
SL0183STR07PRD035,2024-07-02,STR07,PRD035,5,4458.35,22291.74
SL0183STR07PRD030,2024-07-02,STR07,PRD030,8,840.93,6727.41
SL0183STR07PRD020,2024-07-02,STR07,PRD020,11,3722.42,40946.6
SL0183STR07PRD024,2024-07-02,STR07,PRD024,6,2294.93,13769.57
SL0183STR07PRD045,2024-07-02,STR07,PRD045,6,3536.32,21217.93
SL0183STR07PRD023,2024-07-02,STR07,PRD023,6,3846.81,23080.89
SL0183STR07PRD044,2024-07-02,STR07,PRD044,7,1889.66,13227.59
SL0183STR07PRD029,2024-07-02,STR07,PRD029,13,4913.69,63877.98
SL0183STR07PRD028,2024-07-02,STR07,PRD028,7,342.36,2396.54
SL0183STR07PRD007,2024-07-02,STR07,PRD007,12,1365.39,16384.72
SL0183STR07PRD017,2024-07-02,STR07,PRD017,9,2071.84,18646.53
SL0183STR07PRD049,2024-07-02,STR07,PRD049,8,390.31,3122.47
